id	height	width
NMAAHC-HCA_7.3.A	1776.0	1380.0
NMAAHC-HCA_7.3.D	1404.0	1776.0
NMAAHC-HCA_7.31.D	1404.0	1776.0
NMAAHC-HCA_7.32.D.2	1250.0	820.0
NMAAHC-HCA_7.33.B	1428.0	1752.0
NMAAHC-HCA_7.35.B	1428.0	1752.0
NMAAHC-HCA_7.35.B.2	1248.0	792.0
NMAAHC-HCA_7.35.D.2	1266.0	810.0
NMAAHC-HCA_7.36.C	1722.0	1398.0
NMAAHC-HCA_7.38.A	1380.0	1776.0
NMAAHC-HCA_7.38.A.1	1280.0	792.0
NMAAHC-HCA_7.38.B	1752.0	1428.0
NMAAHC-HCA_7.38.C	1722.0	1398.0
NMAAHC-HCA_7.4.D	1404.0	1776.0
NMAAHC-HCA_7.41.B	1752.0	1428.0
NMAAHC-HCA_7.42.C.1	1266.0	778.0
NMAAHC-HCA_8.32.C	1740.0	1404.0
NMAAHC-HCA_8.33.B	1417.0	1746.0
NMAAHC-HCA_8.33.D	1746.0	1387.0
NMAAHC-2007_1_69_8_34_A	1606.0	2000.0
NMAAHC-HCA_8.34.A.2	1276.0	818.0
NMAAHC-HCA_8.34.D	1746.0	1387.0
NMAAHC-HCA_8.35.D	1746.0	1387.0
NMAAHC-HCA_8.37.C.2	1264.0	810.0
NMAAHC-HCA_8.37.D.1	1263.0	786.0
NMAAHC-HCA_8.38.D	1746.0	1387.0
NMAAHC-HCA_8.4.A	1770.0	1440.0
NMAAHC-HCA_8.4.B	1746.0	1417.0
NMAAHC-HCA_8.41.A	1770.0	1440.0
NMAAHC-HCA_8.42.B	1746.0	1417.0
NMAAHC-HCA_8.45.C	1740.0	1404.0
NMAAHC-HCA_8.46.A	1770.0	1440.0
NMAAHC-HCA_8.46.B	1746.0	1417.0
NMAAHC-HCA_8.46.C	1740.0	1404.0
NMAAHC-HCA_8.49.C	1740.0	1404.0
NMAAHC-HCA_8.5.A	1770.0	1440.0
NMAAHC-HCA_8.5.C	1740.0	1404.0
NMAAHC-HCA_8.50.C	1740.0	1404.0
NMAAHC-HCA_8.6.A	1770.0	1440.0
NMAAHC-HCA_8.6.C	1740.0	1404.0
NMAAHC-HCA_8.8.C	1740.0	1404.0
NMAAHC-HCA_8.9.B	1746.0	1417.0
NMAAHC-HCA_9.1.C	1704.0	1350.0
NMAAHC-HCA_9.10.D	1650.0	1351.0
NMAAHC-HCA_9.11.B	1734.0	1362.0
NMAAHC-HCA_9.11.C	1704.0	1350.0
NMAAHC-HCA_9.11.D	1650.0	1351.0
NMAAHC-HCA_9.12.A	1674.0	1338.0
NMAAHC-HCA_9.12.B	1734.0	1362.0
NMAAHC-HCA_9.15.A	1674.0	1338.0
NMAAHC-HCA_9.16.B	1362.0	1734.0
NMAAHC-HCA_9.17.D	1650.0	1351.0
NMAAHC-HCA_9.18.B	1734.0	1362.0
NMAAHC-HCA_9.20.B	1734.0	1362.0
NMAAHC-HCA_9.21.C	1704.0	1350.0
NMAAHC-HCA_9.22.B	1734.0	1362.0
NMAAHC-HCA_9.29.D	1650.0	1351.0
NMAAHC-HCA_9.30.A	1674.0	1338.0
NMAAHC-HCA_9.31.A	1674.0	1338.0
NMAAHC-HCA_9.34.D	1650.0	1351.0
NMAAHC-HCA_9.35.B	1734.0	1362.0
NMAAHC-HCA_9.36.C	1704.0	1350.0
NMAAHC-HCA_9.39.B.1	1268.0	796.0
NMAAHC-HCA_9.39.B.2	1268.0	816.0
NMAAHC-HCA_9.4.C	1704.0	1350.0
NMAAHC-HCA_9.40.A	1674.0	1338.0
NMAAHC-HCA_9.41.C	1350.0	1704.0
NMAAHC-HCA_9.43.B	1734.0	1362.0
NMAAHC-HCA_9.44.B	1734.0	1362.0
NMAAHC-HCA_9.45.C	1704.0	1350.0
NMAAHC-HCA_9.46.B	1362.0	1734.0
NMAAHC-HCA_9.5.D	1650.0	1351.0
NMAAHC-HCA_16.10.C	1400.0	1704.0
NMAAHC-HCA_16.11.B	1728.0	1376.0
NMAAHC-HCA_16.11.D	1408.0	1816.0
NMAAHC-HCA_16.15.C	1704.0	1400.0
NMAAHC-HCA_16.15.D	1816.0	1408.0
NMAAHC-HCA_16.17.A	1848.0	1440.0
NMAAHC-HCA_16.17.D	1408.0	1816.0
NMAAHC-HCA_16.18.A	1440.0	1848.0
NMAAHC-HCA_16.20.A	1848.0	1440.0
NMAAHC-HCA_16.22.C	1704.0	1400.0
NMAAHC-HCA_16.33.D	1408.0	1816.0
NMAAHC-HCA_16.35.A	1440.0	1848.0
NMAAHC-HCA_16.35.C	1704.0	1400.0
NMAAHC-HCA_16.37.B	1728.0	1376.0
NMAAHC-HCA_16.40.D	1408.0	1816.0
NMAAHC-HCA_16.41.C.2	1239.0	789.0
NMAAHC-HCA_16.42.B	1376.0	1728.0
NMAAHC-HCA_16.43.A	1440.0	1848.0
NMAAHC-HCA_17.32.D	1471.0	1806.0
NMAAHC-HCA_17.33.A	1476.0	1776.0
NMAAHC-HCA_17.33.B	1477.0	1752.0
NMAAHC-HCA_17.34.C	1470.0	1800.0
NMAAHC-HCA_17.39.C	1800.0	1470.0
NMAAHC-HCA_17.4.C	1470.0	1800.0
NMAAHC-HCA_17.4.D	1806.0	1471.0
NMAAHC-HCA_17.41.B	1752.0	1477.0
NMAAHC-HCA_17.43.A	1776.0	1476.0
NMAAHC-HCA_17.48.B	1752.0	1477.0
NMAAHC-HCA_17.51.B	1752.0	1477.0
NMAAHC-HCA_18.1.A	1698.0	1386.0
NMAAHC-HCA_18.10.B	1692.0	1344.0
NMAAHC-HCA_18.12.A	1698.0	1386.0
NMAAHC-HCA_18.13.C	1698.0	1386.0
NMAAHC-HCA_18.14.D	1716.0	1380.0
NMAAHC-HCA_18.15.A	1698.0	1386.0
NMAAHC-HCA_18.16.B	1692.0	1344.0
NMAAHC-HCA_18.17.D	1716.0	1380.0
NMAAHC-HCA_18.18.B	1344.0	1692.0
NMAAHC-HCA_18.18.C	1698.0	1386.0
NMAAHC-HCA_19.17.A	1752.0	1416.0
NMAAHC-HCA_19.17.B	1710.0	1369.0
NMAAHC-HCA_19.2.A	1752.0	1416.0
NMAAHC-HCA_19.21.C	1698.0	1398.0
NMAAHC-HCA_19.24.C	1698.0	1398.0
NMAAHC-HCA_19.25.C	1698.0	1398.0
NMAAHC-HCA_19.29.B	1710.0	1369.0
NMAAHC-HCA_19.32.C	1698.0	1398.0
NMAAHC-HCA_19.32.D	1728.0	1357.0
NMAAHC-HCA_19.33.A	1752.0	1416.0
NMAAHC-HCA_19.35.C	1698.0	1398.0
NMAAHC-HCA_19.39.B	1710.0	1369.0
NMAAHC-HCA_19.39.D	1728.0	1357.0
NMAAHC-HCA_19.43.D	1728.0	1357.0
NMAAHC-HCA_19.44.A	1752.0	1416.0
NMAAHC-HCA_19.44.C	1698.0	1398.0
NMAAHC-HCA_19.45.A	1752.0	1416.0
NMAAHC-HCA_19.45.C	1698.0	1398.0
NMAAHC-HCA_19.46.D	1728.0	1357.0
NMAAHC-HCA_19.48.D	1728.0	1357.0
NMAAHC-HCA_19.49.A	1752.0	1416.0
NMAAHC-HCA_19.5.B	1710.0	1369.0
NMAAHC-HCA_2.10.C-000001	1690.0	1356.0
NMAAHC-HCA_2.12.A-000001	1622.0	1345.0
NMAAHC-HCA_2.12.C-000001	1690.0	1356.0
NMAAHC-HCA_2.12.D-000001	1686.0	1345.0
NMAAHC-HCA_2.16.D-000001	1686.0	1345.0
NMAAHC-HCA_2.19.A-000001	1622.0	1323.0
NMAAHC-HCA_2.20.C-000001	1690.0	1356.0
NMAAHC-HCA_2.21.C-000001	1690.0	1356.0
NMAAHC-HCA_2.26.B-000001	1661.0	1323.0
NMAAHC-HCA_2.26.C-000001	1690.0	1356.0
NMAAHC-HCA_2.28.B-000001	1661.0	1323.0
NMAAHC-HCA_2.28.D-000001	1686.0	1345.0
NMAAHC-HCA_2.38.D-000001	1686.0	1345.0
NMAAHC-HCA_2.42.C.1-000001	1356.0	840.0
NMAAHC-HCA_2.42.C.2-000001	1356.0	860.0
NMAAHC-HCA_2.43.C-000001	1690.0	1356.0
NMAAHC-HCA_2.44.C-000001	1690.0	1356.0
NMAAHC-HCA_2.6.D-000001	1686.0	1345.0
NMAAHC-HCA_2.7.B-000001	1661.0	1323.0
NMAAHC-HCA_2.7.C-000001	1690.0	1356.0
NMAAHC-HCA_2.9.A-000001	1622.0	1345.0
NMAAHC-HCA_20.1.C	1770.0	1410.0
NMAAHC-HCA_20.14.B	1812.0	1417.0
NMAAHC-HCA_20.14.C	1770.0	1410.0
NMAAHC-HCA_20.15.B.1	1260.0	792.0
NMAAHC-HCA_20.16.D.2	1260.0	807.0
NMAAHC-HCA_15.62.B	1638.0	1260.0
NMAAHC-HCA_16.1.A	1848.0	1440.0
NMAAHC-HCA_16.12.C	1400.0	1704.0
NMAAHC-HCA_16.19.C	1400.0	1704.0
NMAAHC-HCA_16.2.B	1728.0	1376.0
NMAAHC-HCA_16.24.C	1704.0	1400.0
NMAAHC-HCA_16.27.B	1728.0	1376.0
NMAAHC-HCA_16.32.B	1728.0	1376.0
NMAAHC-HCA_16.35.D	1816.0	1408.0
NMAAHC-HCA_16.38.B.1	1248.0	792.0
NMAAHC-HCA_16.38.D	1816.0	1408.0
NMAAHC-HCA_16.39.C	1704.0	1400.0
NMAAHC-HCA_16.40.C	1400.0	1704.0
NMAAHC-HCA_16.41.A.2	1296.0	819.0
NMAAHC-HCA_16.42.A.1	1287.0	804.0
NMAAHC-HCA_16.42.D	1408.0	1816.0
NMAAHC-HCA_16.43.C	1400.0	1704.0
NMAAHC-HCA_16.44.D	1816.0	1408.0
NMAAHC-HCA_16.45.A.1	771.0	753.0
NMAAHC-HCA_17.10.C	1800.0	1470.0
NMAAHC-HCA_17.12.B	1477.0	1752.0
NMAAHC-HCA_17.14.C	1470.0	1800.0
NMAAHC-HCA_17.14.D	1471.0	1806.0
NMAAHC-HCA_17.16.B	1477.0	1752.0
NMAAHC-HCA_17.18.D	1806.0	1471.0
NMAAHC-HCA_17.2.B	1752.0	1477.0
NMAAHC-HCA_17.20.D	1806.0	1471.0
NMAAHC-HCA_17.23.D	1471.0	1806.0
NMAAHC-HCA_17.26.A	1476.0	1776.0
NMAAHC-HCA_17.26.D	1471.0	1806.0
NMAAHC-HCA_17.37.A	1476.0	1776.0
NMAAHC-HCA_17.37.B	1477.0	1752.0
NMAAHC-HCA_17.40.C	1800.0	1470.0
NMAAHC-HCA_17.41.C	1470.0	1800.0
NMAAHC-HCA_17.42.D	1806.0	1471.0
NMAAHC-HCA_17.43.C	1800.0	1470.0
NMAAHC-HCA_17.44.A	1776.0	1476.0
NMAAHC-HCA_17.44.C	1800.0	1470.0
NMAAHC-HCA_17.44.D	1806.0	1471.0
NMAAHC-HCA_17.45.C	1800.0	1470.0
NMAAHC-HCA_17.45.D	1806.0	1471.0
NMAAHC-HCA_17.46.D	1806.0	1471.0
NMAAHC-HCA_17.48.D	1806.0	1471.0
NMAAHC-HCA_17.50.D	1806.0	1471.0
NMAAHC-HCA_17.51.A	1776.0	1476.0
NMAAHC-HCA_17.7.A	1776.0	1476.0
NMAAHC-HCA_17.7.B	1752.0	1477.0
NMAAHC-HCA_17.8.D	1806.0	1471.0
NMAAHC-HCA_18.1.D	1716.0	1380.0
NMAAHC-HCA_18.10.A	1698.0	1386.0
NMAAHC-HCA_18.11.D	1716.0	1380.0
NMAAHC-HCA_18.12.D	1716.0	1380.0
NMAAHC-HCA_18.13.D	1716.0	1380.0
NMAAHC-HCA_18.16.C	1698.0	1386.0
NMAAHC-HCA_18.17.C	1698.0	1386.0
NMAAHC-HCA_18.2.D	1716.0	1380.0
NMAAHC-HCA_18.20.C	1698.0	1386.0
NMAAHC-HCA_18.21.C	1698.0	1386.0
NMAAHC-HCA_18.22.C	1698.0	1386.0
NMAAHC-HCA_18.22.D	1380.0	1716.0
NMAAHC-HCA_18.23.D	1716.0	1380.0
NMAAHC-HCA_18.24.A	1698.0	1386.0
NMAAHC-HCA_18.25.C	1698.0	1386.0
NMAAHC-HCA_18.26.C	1698.0	1386.0
NMAAHC-HCA_18.26.D	1716.0	1380.0
NMAAHC-HCA_18.27.B	1692.0	1344.0
NMAAHC-2007_1_69_18_28_A	2000.0	1291.0
NMAAHC-HCA_18.28.B	1323.0	913.0
NMAAHC-HCA_18.8.A	1698.0	1386.0
NMAAHC-HCA_18.8.C	1698.0	1386.0
NMAAHC-HCA_18.8.D	1716.0	1380.0
NMAAHC-HCA_18.9.A	1698.0	1386.0
NMAAHC-HCA_19.11.D	1728.0	1357.0
NMAAHC-HCA_19.14.A	1752.0	1416.0
NMAAHC-HCA_19.14.D	1357.0	1728.0
NMAAHC-HCA_19.15.A	1752.0	1416.0
NMAAHC-HCA_19.15.D	1728.0	1357.0
NMAAHC-HCA_19.17.D	1728.0	1357.0
NMAAHC-HCA_19.19.C	1398.0	1698.0
NMAAHC-HCA_19.20.A	1752.0	1416.0
NMAAHC-HCA_19.20.B	1710.0	1369.0
NMAAHC-HCA_19.22.C	1698.0	1398.0
NMAAHC-HCA_19.22.D	1728.0	1357.0
NMAAHC-HCA_19.31.D	1626.0	1293.0
NMAAHC-HCA_19.36.A	1752.0	1416.0
NMAAHC-HCA_19.36.C	1698.0	1398.0
NMAAHC-HCA_19.4.C	1698.0	1398.0
NMAAHC-HCA_19.40.B	1710.0	1369.0
NMAAHC-HCA_19.43.B	1710.0	1369.0
NMAAHC-HCA_19.47.D	1728.0	1357.0
NMAAHC-HCA_1.13.B	1656.0	1319.0
NMAAHC-HCA_1.14.B	1656.0	1319.0
NMAAHC-HCA_1.14.C	1656.0	1364.0
NMAAHC-HCA_1.15.C	1656.0	1364.0
NMAAHC-HCA_1.16.A	1656.0	1373.0
NMAAHC-HCA_1.18.A	1656.0	1373.0
NMAAHC-HCA_1.1.A		
NMAAHC-HCA_1.24.C	1656.0	1364.0
NMAAHC-HCA_1.24.D	1656.0	1319.0
NMAAHC-HCA_1.25.A	1656.0	1373.0
NMAAHC-HCA_1.25.B	1656.0	1319.0
NMAAHC-HCA_1.27.B	1656.0	1319.0
NMAAHC-HCA_1.28.C	1656.0	1364.0
NMAAHC-HCA_1.29.B	1656.0	1319.0
NMAAHC-HCA_1.3.C	1656.0	1368.0
NMAAHC-HCA_1.31.B	1656.0	1319.0
NMAAHC-HCA_1.32.D	1656.0	1319.0
NMAAHC-HCA_1.34.B	1656.0	1319.0
NMAAHC-HCA_1.37.C	1627.0	1340.0
NMAAHC-HCA_1.39.A	1622.0	1345.0
NMAAHC-HCA_1.4.A	1656.0	1381.0
NMAAHC-HCA_1.40.A	1622.0	1345.0
NMAAHC-HCA_1.42.D	1655.0	1318.0
NMAAHC-HCA_1.44.B	1661.0	1323.0
NMAAHC-HCA_1.44.D	1655.0	1318.0
NMAAHC-HCA_1.46.B	1661.0	1323.0
NMAAHC-HCA_1.8.A	1656.0	1351.0
NMAAHC-HCA_1.9.B	1656.0	1315.0
NMAAHC-HCA_10.10.A	1848.0	1392.0
NMAAHC-HCA_10.11.D	1794.0	1447.0
NMAAHC-HCA_10.12.C.2	1279.0	819.0
NMAAHC-HCA_10.16.B	1710.0	1434.0
NMAAHC-HCA_10.17.C	1410.0	1776.0
NMAAHC-HCA_10.17.D	1447.0	1794.0
NMAAHC-HCA_10.2.A	1848.0	1392.0
NMAAHC-HCA_10.2.D.2	1261.0	808.0
NMAAHC-HCA_10.20.D	1794.0	1447.0
NMAAHC-HCA_10.22.A	1392.0	1848.0
NMAAHC-HCA_10.23.B.2	1258.0	810.0
NMAAHC-HCA_10.24.B.2	1287.0	765.0
NMAAHC-HCA_10.24.C	1410.0	1776.0
NMAAHC-HCA_10.25.D	1794.0	1447.0
NMAAHC-HCA_10.26.B.2	1287.0	723.0
NMAAHC-HCA_10.27.A	1392.0	1848.0
NMAAHC-HCA_10.28.A.1	1281.0	807.0
NMAAHC-HCA_10.28.C.2	1284.0	816.0
NMAAHC-HCA_10.29.B	1434.0	1710.0
NMAAHC-HCA_10.30.A.2	1272.0	825.0
NMAAHC-HCA_4.39.B-000001	1782.0	1398.0
NMAAHC-HCA_4.4.A-000001	1794.0	1446.0
NMAAHC-HCA_4.40.B-000001	1782.0	1398.0
NMAAHC-HCA_4.41.B-000001	1782.0	1398.0
NMAAHC-HCA_4.41.D-000001	1698.0	1387.0
NMAAHC-HCA_4.44.B-000001	1782.0	1398.0
NMAAHC-HCA_4.45.B-000001	1782.0	1398.0
NMAAHC-HCA_4.47.A-000001	1446.0	1794.0
NMAAHC-HCA_4.75.A-000001	1446.0	1794.0
NMAAHC-HCA_4.8.A-000001	1794.0	1446.0
NMAAHC-HCA_4.8.D-000001	1698.0	1387.0
NMAAHC-HCA_5.1.D-000001	1812.0	1465.0
NMAAHC-HCA_5.20.B-000001	1848.0	1477.0
NMAAHC-HCA_5.21.A-000001	1422.0	1770.0
NMAAHC-HCA_5.21.B.1-000001	1258.0	792.0
NMAAHC-HCA_5.21.D.1-000001	1291.0	816.0
NMAAHC-HCA_5.23.C-000001	1734.0	1422.0
NMAAHC-HCA_5.23.D-000001	1812.0	1465.0
NMAAHC-HCA_5.24.C-000001	1734.0	1422.0
NMAAHC-HCA_5.25.A-000001	1770.0	1422.0
NMAAHC-HCA_5.25.B-000001	1848.0	1477.0
NMAAHC-HCA_5.26.A.1-000001	1264.0	782.0
NMAAHC-HCA_5.26.B-000001	1477.0	1848.0
NMAAHC-HCA_5.3.C-000001	1734.0	1422.0
NMAAHC-HCA_5.30.B-000001	1477.0	1848.0
NMAAHC-HCA_5.31.A-000001	1770.0	1422.0
NMAAHC-HCA_5.33.A.1-000001	1264.0	788.0
NMAAHC-HCA_5.34.B.1-000001	1257.0	766.0
NMAAHC-HCA_5.35.D.1-000001	1277.0	798.0
NMAAHC-HCA_5.36.A.1-000001	1262.0	800.0
NMAAHC-HCA_5.36.A.2-000001	1262.0	794.0
NMAAHC-HCA_5.36.B-000001	1477.0	1848.0
NMAAHC-HCA_5.4.B-000001	1848.0	1477.0
NMAAHC-HCA_5.40.D.1-000001	1248.0	792.0
NMAAHC-HCA_5.41.C-000001	1422.0	1734.0
NMAAHC-HCA_5.42.D-000001	1465.0	1812.0
NMAAHC-HCA_5.43.D-000001	1812.0	1465.0
NMAAHC-HCA_5.44.C-000001	1734.0	1422.0
NMAAHC-HCA_5.45.C-000001	1734.0	1422.0
NMAAHC-HCA_5.46.A-000001	1770.0	1422.0
NMAAHC-HCA_5.47.B-000001	1848.0	1477.0
NMAAHC-HCA_5.5.B-000001	1848.0	1477.0
NMAAHC-HCA_5.9.C-000001	1734.0	1422.0
NMAAHC-HCA_9.21.D	1650.0	1351.0
NMAAHC-HCA_9.24.A	1674.0	1338.0
NMAAHC-HCA_9.25.B	1734.0	1362.0
NMAAHC-HCA_9.26.A	1674.0	1338.0
NMAAHC-HCA_9.28.A	1674.0	1338.0
NMAAHC-HCA_9.31.C	1704.0	1350.0
NMAAHC-HCA_9.33.D	1650.0	1351.0
NMAAHC-HCA_9.36.C	1704.0	1350.0
NMAAHC-HCA_9.37.A	1674.0	1338.0
NMAAHC-HCA_9.38.D	1650.0	1351.0
NMAAHC-HCA_9.39.C.1	816.0	1266.0
NMAAHC-HCA_9.4.C	1704.0	1350.0
NMAAHC-HCA_9.40.B	1734.0	1362.0
NMAAHC-HCA_9.40.C	1704.0	1350.0
NMAAHC-HCA_9.42.C.1	1278.0	804.0
NMAAHC-HCA_9.43.C	1704.0	1350.0
NMAAHC-HCA_9.6.B	1734.0	1362.0
NMAAHC-HCA_9.7.B	1734.0	1362.0
NMAAHC-HCA_9.7.C	1704.0	1350.0
NMAAHC-HCA_15.14.A	1752.0	1416.0
NMAAHC-HCA_17.18.B	1752.0	1477.0
NMAAHC-HCA_11.37.B	1375.0	1728.0
NMAAHC-HCA_15.52.B	1760.0	1408.0
NMAAHC-HCA_1.10.B	1660.0	1334.0
NMAAHC-HCA_10.39.D	1794.0	1447.0
NMAAHC-HCA_10.42.C	1410.0	1776.0
NMAAHC-HCA_11.23.C.2	1281.0	821.0
NMAAHC-HCA_11.25.D	1381.0	1728.0
NMAAHC-HCA_11.27.D	1728.0	1381.0
NMAAHC-HCA_11.28.B.2	816.0	1248.0
NMAAHC-HCA_11.33.A	1698.0	1434.0
NMAAHC-HCA_11.36.B	1728.0	1375.0
NMAAHC-HCA_11.38.B.2	1266.0	807.0
NMAAHC-HCA_11.4.B	1728.0	1375.0
NMAAHC-HCA_11.40.C	1392.0	1704.0
NMAAHC-HCA_11.40.C.1	1263.0	777.0
NMAAHC-HCA_11.40.C.2	1263.0	828.0
NMAAHC-HCA_11.42.C	1392.0	1704.0
NMAAHC-HCA_11.42.C.1	1275.0	786.0
NMAAHC-HCA_11.42.C.2	1275.0	804.0
NMAAHC-HCA_11.42.D	1381.0	1728.0
NMAAHC-HCA_11.43.A	1698.0	1434.0
NMAAHC-HCA_11.43.D	1728.0	1381.0
NMAAHC-HCA_11.45.C	1704.0	1392.0
NMAAHC-HCA_11.46.B	1728.0	1375.0
NMAAHC-HCA_11.5.B	1728.0	1375.0
NMAAHC-HCA_11.6.C	1704.0	1392.0
NMAAHC-HCA_12.10.B	1734.0	1434.0
NMAAHC-HCA_12.12.D	1872.0	1440.0
NMAAHC-HCA_12.13.D	1440.0	1872.0
NMAAHC-HCA_12.14.C	1710.0	1446.0
NMAAHC-HCA_12.15.A	1746.0	1446.0
NMAAHC-HCA_12.15.B.1	1254.0	783.0
NMAAHC-HCA_12.15.B.2	1254.0	816.0
NMAAHC-HCA_12.30.C.2	1248.0	792.0
NMAAHC-HCA_12.30.D.1	1263.0	804.0
NMAAHC-HCA_12.33.B	1734.0	1434.0
NMAAHC-HCA_12.34.A.2	1324.0	818.0
NMAAHC-HCA_12.35.C.2	1340.0	826.0
NMAAHC-HCA_12.35.D.2	1280.0	776.0
NMAAHC-HCA_12.36.D	1872.0	1440.0
NMAAHC-HCA_12.37.A	1746.0	1446.0
NMAAHC-HCA_12.38.B.1	1278.0	846.0
NMAAHC-HCA_12.44.C	1446.0	1710.0
NMAAHC-HCA_12.45.C	1446.0	1710.0
NMAAHC-HCA_12.45.D	1872.0	1440.0
NMAAHC-HCA_12.46.A	1746.0	1446.0
NMAAHC-HCA_12.5.A	1446.0	1746.0
NMAAHC-HCA_12.5.B	1434.0	1734.0
NMAAHC-HCA_12.6.B	1734.0	1434.0
NMAAHC-HCA_12.6.D	1872.0	1440.0
NMAAHC-HCA_12.8.C.1	1275.0	807.0
NMAAHC-HCA_12.9.C	1710.0	1446.0
NMAAHC-HCA_13.10.A	1734.0	1398.0
NMAAHC-HCA_13.11.D	1411.0	1764.0
NMAAHC-HCA_13.17.D	1411.0	1764.0
NMAAHC-HCA_13.2.B	1200.0	1500.0
NMAAHC-HCA_13.22.A.1	1287.0	813.0
NMAAHC-HCA_13.22.B	1806.0	1447.0
NMAAHC-HCA_13.29.C	1752.0	1416.0
NMAAHC-HCA_13.35.C.1	783.0	1272.0
NMAAHC-HCA_13.4.C	1416.0	1752.0
NMAAHC-HCA_13.45.B	1447.0	1806.0
NMAAHC-HCA_13.46.A	1398.0	1734.0
NMAAHC-HCA_13.46.D	1764.0	1411.0
NMAAHC-HCA_13.5.A	1398.0	1734.0
NMAAHC-HCA_13.8.A	1734.0	1398.0
NMAAHC-HCA_13.8.D	1764.0	1411.0
NMAAHC-2007_1_69_14_12_D	2000.0	1590.0
NMAAHC-HCA_14.38.C	1760.0	1392.0
NMAAHC-HCA_14.41.A	1392.0	1792.0
NMAAHC-HCA_14.43.A	1392.0	1792.0
NMAAHC-HCA_14.43.B	1384.0	1880.0
NMAAHC-HCA_14.49.A	1392.0	1792.0
NMAAHC-2007_1_69_14_50_C	1625.0	2000.0
NMAAHC-HCA_14.51.D	1704.0	1416.0
NMAAHC-HCA_14.6.A	1392.0	1792.0
NMAAHC-2007_1_69_14_60_A	1630.0	2000.0
NMAAHC-HCA_15.26.C	1712.0	1376.0
NMAAHC-HCA_15.27.A	1416.0	1752.0
NMAAHC-HCA_15.32.B	1408.0	1760.0
NMAAHC-HCA_15.32.C	1376.0	1712.0
NMAAHC-HCA_15.33.A	1416.0	1752.0
NMAAHC-2007_1_69_15_33_B	1630.0	2000.0
NMAAHC-HCA_15.35.D	1680.0	1368.0
NMAAHC-HCA_15.36.B	1760.0	1408.0
NMAAHC-HCA_15.38.A	1416.0	1752.0
NMAAHC-HCA_15.40.A	1416.0	1752.0
NMAAHC-HCA_15.41.B	1408.0	1760.0
NMAAHC-HCA_15.50.B	1760.0	1408.0
NMAAHC-HCA_15.52.C	1376.0	1712.0
NMAAHC-HCA_15.52.D	1368.0	1680.0
NMAAHC-HCA_1.10.A	1656.0	1344.0
NMAAHC-HCA_1.12.D	1656.0	1409.0
NMAAHC-HCA_1.13.D	1656.0	1409.0
NMAAHC-HCA_1.3.D	1656.0	1371.0
NMAAHC-HCA_1.31.D	1656.0	1319.0
NMAAHC-HCA_1.34.A	1656.0	1373.0
NMAAHC-HCA_1.34.D	1655.0	1318.0
NMAAHC-HCA_1.37.C	1627.0	1340.0
NMAAHC-HCA_1.39.C	1627.0	1340.0
NMAAHC-HCA_1.40.B	1661.0	1323.0
NMAAHC-HCA_1.41.B	1661.0	1323.0
NMAAHC-HCA_1.7.C	1656.0	1341.0
NMAAHC-HCA_10.12.C.2	1279.0	819.0
NMAAHC-HCA_10.12.D.2	1276.0	823.0
NMAAHC-HCA_10.15.C	1776.0	1410.0
NMAAHC-HCA_10.15.D	1794.0	1447.0
NMAAHC-HCA_10.16.A	1392.0	1848.0
NMAAHC-HCA_10.16.A.2	1282.0	806.0
NMAAHC-HCA_10.19.D	1447.0	1794.0
NMAAHC-HCA_10.20.A.1	1251.0	792.0
NMAAHC-HCA_10.21.C	1410.0	1776.0
NMAAHC-HCA_10.24.C.2	1281.0	822.0
NMAAHC-HCA_10.25.C	1776.0	1410.0
NMAAHC-HCA_10.26.A	1392.0	1848.0
NMAAHC-HCA_10.27.A.1	1285.0	804.0
NMAAHC-HCA_10.27.A.2	1285.0	789.0
NMAAHC-HCA_10.27.B.1	1266.0	789.0
NMAAHC-HCA_10.28.A.2	1281.0	828.0
NMAAHC-HCA_10.28.B.1	1272.0	789.0
NMAAHC-HCA_10.28.C	1410.0	1776.0
NMAAHC-HCA_10.30.A.2	1272.0	825.0
NMAAHC-HCA_10.31.C	1410.0	1776.0
NMAAHC-HCA_10.32.C	1410.0	1776.0
NMAAHC-HCA_10.36.A	1848.0	1392.0
NMAAHC-HCA_10.38.B	1434.0	1710.0
NMAAHC-HCA_10.4.A	1848.0	1392.0
NMAAHC-HCA_10.40.A	1848.0	1392.0
NMAAHC-HCA_10.41.A.2	1272.0	825.0
NMAAHC-HCA_12.33.C	1710.0	1446.0
NMAAHC-HCA_12.35.A	1746.0	1446.0
NMAAHC-2007_1_69_12_38_C	1607.0	2000.0
NMAAHC-HCA_12.38.C.1	1260.0	777.0
NMAAHC-HCA_12.39.A	1746.0	1446.0
NMAAHC-HCA_12.4.A	1446.0	1746.0
NMAAHC-HCA_12.41.D.1	1266.0	783.0
NMAAHC-HCA_12.42.B	1434.0	1734.0
NMAAHC-HCA_12.44.C.2	1290.0	807.0
NMAAHC-HCA_12.45.A	1746.0	1446.0
NMAAHC-HCA_12.45.C.1	1314.0	777.0
NMAAHC-HCA_12.46.A	1746.0	1446.0
NMAAHC-HCA_12.5.C.1	1302.0	795.0
NMAAHC-HCA_12.7.C.2	1278.0	828.0
NMAAHC-HCA_12.8.C.1	1275.0	807.0
NMAAHC-HCA_13.1.B	1200.0	1500.0
NMAAHC-HCA_13.10.B	1447.0	1806.0
NMAAHC-HCA_13.12.C	1416.0	1752.0
