width	height	edan_id	ids_id
499.0	619.0	nmaahc_2007.1.69.8.39.C	NMAAHC-HCA_8_39_C
500.0	629.0	nmaahc_2007.1.69.8.39.D	NMAAHC-HCA_8_39_D
500.0	614.0	nmaahc_2007.1.69.8.4.A	NMAAHC-HCA_8_4_A
500.0	616.0	nmaahc_2007.1.69.8.4.B	NMAAHC-HCA_8_4_B
499.0	619.0	nmaahc_2007.1.69.8.4.C	NMAAHC-HCA_8_4_C
500.0	407.0	nmaahc_2007.1.69.8.40.A	NMAAHC-HCA_8_40_A
500.0	806.0	nmaahc_2007.1.69.8.40.A.1	NMAAHC-HCA_8_40_A_1
500.0	770.0	nmaahc_2007.1.69.8.40.A.2	NMAAHC-HCA_8_40_A_2
500.0	616.0	nmaahc_2007.1.69.8.40.B	NMAAHC-HCA_8_40_B
499.0	619.0	nmaahc_2007.1.69.8.40.C	NMAAHC-HCA_8_40_C
500.0	629.0	nmaahc_2007.1.69.8.40.D	NMAAHC-HCA_8_40_D
500.0	614.0	nmaahc_2007.1.69.8.41.A	NMAAHC-HCA_8_41_A
500.0	616.0	nmaahc_2007.1.69.8.41.B	NMAAHC-HCA_8_41_B
499.0	619.0	nmaahc_2007.1.69.8.41.C	NMAAHC-HCA_8_41_C
500.0	629.0	nmaahc_2007.1.69.8.41.D	NMAAHC-HCA_8_41_D
500.0	407.0	nmaahc_2007.1.69.8.42.A	NMAAHC-HCA_8_42_A
500.0	807.0	nmaahc_2007.1.69.8.42.A.1	NMAAHC-HCA_8_42_A_1
500.0	786.0	nmaahc_2007.1.69.8.42.A.2	NMAAHC-HCA_8_42_A_2
500.0	616.0	nmaahc_2007.1.69.8.42.B	NMAAHC-HCA_8_42_B
499.0	619.0	nmaahc_2007.1.69.8.42.C	NMAAHC-HCA_8_42_C
500.0	629.0	nmaahc_2007.1.69.8.42.D	NMAAHC-HCA_8_42_D
500.0	614.0	nmaahc_2007.1.69.8.43.A	NMAAHC-HCA_8_43_A
500.0	406.0	nmaahc_2007.1.69.8.43.B	NMAAHC-HCA_8_43_B
500.0	813.0	nmaahc_2007.1.69.8.43.B.1	NMAAHC-HCA_8_43_B_1
500.0	774.0	nmaahc_2007.1.69.8.43.B.2	NMAAHC-HCA_8_43_B_2
499.0	619.0	nmaahc_2007.1.69.8.43.C	NMAAHC-HCA_8_43_C
500.0	629.0	nmaahc_2007.1.69.8.43.D	NMAAHC-HCA_8_43_D
500.0	616.0	nmaahc_2007.1.69.8.44.B	NMAAHC-HCA_8_44_B
500.0	403.0	nmaahc_2007.1.69.8.44.C	NMAAHC-HCA_8_44_C
500.0	803.0	nmaahc_2007.1.69.8.44.C.1	NMAAHC-HCA_8_44_C_1
500.0	779.0	nmaahc_2007.1.69.8.44.C.2	NMAAHC-HCA_8_44_C_2
500.0	397.0	nmaahc_2007.1.69.8.44.D	NMAAHC-HCA_8_44_D
499.0	797.0	nmaahc_2007.1.69.8.44.D.1	NMAAHC-HCA_8_44_D_1
499.0	799.0	nmaahc_2007.1.69.8.44.D.2	NMAAHC-HCA_8_44_D_2
500.0	407.0	nmaahc_2007.1.69.8.45.A	NMAAHC-HCA_8_45_A
500.0	616.0	nmaahc_2007.1.69.8.45.B	NMAAHC-HCA_8_45_B
499.0	619.0	nmaahc_2007.1.69.8.45.C	NMAAHC-HCA_8_45_C
500.0	629.0	nmaahc_2007.1.69.8.45.D	NMAAHC-HCA_8_45_D
500.0	614.0	nmaahc_2007.1.69.8.46.A	NMAAHC-HCA_8_46_A
500.0	616.0	nmaahc_2007.1.69.8.46.B	NMAAHC-HCA_8_46_B
499.0	619.0	nmaahc_2007.1.69.8.46.C	NMAAHC-HCA_8_46_C
500.0	629.0	nmaahc_2007.1.69.8.46.D	NMAAHC-HCA_8_46_D
500.0	401.0	nmaahc_2007.1.69.8.47.A	NMAAHC-2007_1_69_8_47_A
500.0	792.0	nmaahc_2007.1.69.8.47.A.1	NMAAHC-HCA_8_47_A_1
500.0	785.0	nmaahc_2007.1.69.8.47.A.2	NMAAHC-HCA_8_47_A_2
500.0	616.0	nmaahc_2007.1.69.8.47.B	NMAAHC-HCA_8_47_B
499.0	619.0	nmaahc_2007.1.69.8.47.C	NMAAHC-HCA_8_47_C
500.0	629.0	nmaahc_2007.1.69.8.47.D	NMAAHC-HCA_8_47_D
500.0	614.0	nmaahc_2007.1.69.8.48.A	NMAAHC-HCA_8_48_A
500.0	616.0	nmaahc_2007.1.69.8.48.B	NMAAHC-HCA_8_48_B
499.0	619.0	nmaahc_2007.1.69.8.48.C	NMAAHC-HCA_8_48_C
500.0	629.0	nmaahc_2007.1.69.8.48.D	NMAAHC-HCA_8_48_D
500.0	616.0	nmaahc_2007.1.69.8.49.B	NMAAHC-HCA_8_49_B
499.0	619.0	nmaahc_2007.1.69.8.49.C	NMAAHC-HCA_8_49_C
500.0	629.0	nmaahc_2007.1.69.8.49.D	NMAAHC-HCA_8_49_D
500.0	614.0	nmaahc_2007.1.69.8.5.A	NMAAHC-HCA_8_5_A
500.0	406.0	nmaahc_2007.1.69.8.5.B	NMAAHC-HCA_8_5_B
499.0	619.0	nmaahc_2007.1.69.8.5.C	NMAAHC-HCA_8_5_C
500.0	614.0	nmaahc_2007.1.69.8.50.A	NMAAHC-HCA_8_50_A
500.0	616.0	nmaahc_2007.1.69.8.50.B	NMAAHC-HCA_8_50_B
499.0	619.0	nmaahc_2007.1.69.8.50.C	NMAAHC-HCA_8_50_C
500.0	629.0	nmaahc_2007.1.69.8.50.D	NMAAHC-HCA_8_50_D
500.0	614.0	nmaahc_2007.1.69.8.6.A	NMAAHC-HCA_8_6_A
500.0	616.0	nmaahc_2007.1.69.8.6.B	NMAAHC-HCA_8_6_B
499.0	619.0	nmaahc_2007.1.69.8.6.C	NMAAHC-HCA_8_6_C
500.0	614.0	nmaahc_2007.1.69.8.7.A	NMAAHC-HCA_8_7_A
500.0	616.0	nmaahc_2007.1.69.8.7.B	NMAAHC-HCA_8_7_B
499.0	619.0	nmaahc_2007.1.69.8.7.C	NMAAHC-HCA_8_7_C
500.0	614.0	nmaahc_2007.1.69.8.8.A	NMAAHC-HCA_8_8_A
500.0	616.0	nmaahc_2007.1.69.8.8.B	NMAAHC-HCA_8_8_B
499.0	619.0	nmaahc_2007.1.69.8.8.C	NMAAHC-HCA_8_8_C
500.0	614.0	nmaahc_2007.1.69.8.9.A	NMAAHC-HCA_8_9_A
500.0	616.0	nmaahc_2007.1.69.8.9.B	NMAAHC-HCA_8_9_B
499.0	619.0	nmaahc_2007.1.69.8.9.C	NMAAHC-HCA_8_9_C
500.0	625.0	nmaahc_2007.1.69.9.1.A	NMAAHC-HCA_9_1_A
500.0	636.0	nmaahc_2007.1.69.9.1.B	NMAAHC-HCA_9_1_B
500.0	631.0	nmaahc_2007.1.69.9.1.C	NMAAHC-HCA_9_1_C
499.0	610.0	nmaahc_2007.1.69.9.1.D	NMAAHC-HCA_9_1_D
500.0	625.0	nmaahc_2007.1.69.9.10.A	NMAAHC-HCA_9_10_A
500.0	636.0	nmaahc_2007.1.69.9.10.B	NMAAHC-HCA_9_10_B
500.0	631.0	nmaahc_2007.1.69.9.10.C	NMAAHC-HCA_9_10_C
499.0	610.0	nmaahc_2007.1.69.9.10.D	NMAAHC-HCA_9_10_D
500.0	625.0	nmaahc_2007.1.69.9.11.A	NMAAHC-HCA_9_11_A
500.0	636.0	nmaahc_2007.1.69.9.11.B	NMAAHC-HCA_9_11_B
500.0	631.0	nmaahc_2007.1.69.9.11.C	NMAAHC-HCA_9_11_C
499.0	610.0	nmaahc_2007.1.69.9.11.D	NMAAHC-HCA_9_11_D
500.0	625.0	nmaahc_2007.1.69.9.12.A	NMAAHC-HCA_9_12_A
500.0	636.0	nmaahc_2007.1.69.9.12.B	NMAAHC-HCA_9_12_B
500.0	631.0	nmaahc_2007.1.69.9.12.C	NMAAHC-HCA_9_12_C
499.0	610.0	nmaahc_2007.1.69.9.12.D	NMAAHC-HCA_9_12_D
500.0	625.0	nmaahc_2007.1.69.9.13.A	NMAAHC-HCA_9_13_A
500.0	636.0	nmaahc_2007.1.69.9.13.B	NMAAHC-HCA_9_13_B
500.0	631.0	nmaahc_2007.1.69.9.13.C	NMAAHC-HCA_9_13_C
499.0	610.0	nmaahc_2007.1.69.9.13.D	NMAAHC-HCA_9_13_D
500.0	625.0	nmaahc_2007.1.69.9.14.A	NMAAHC-HCA_9_14_A
500.0	636.0	nmaahc_2007.1.69.9.14.B	NMAAHC-HCA_9_14_B
500.0	631.0	nmaahc_2007.1.69.9.14.C	NMAAHC-HCA_9_14_C
499.0	610.0	nmaahc_2007.1.69.9.14.D	NMAAHC-HCA_9_14_D
500.0	625.0	nmaahc_2007.1.69.9.15.A	NMAAHC-HCA_9_15_A
500.0	636.0	nmaahc_2007.1.69.9.15.B	NMAAHC-HCA_9_15_B
500.0	631.0	nmaahc_2007.1.69.9.15.C	NMAAHC-HCA_9_15_C
499.0	610.0	nmaahc_2007.1.69.9.15.D	NMAAHC-HCA_9_15_D
500.0	625.0	nmaahc_2007.1.69.9.16.A	NMAAHC-HCA_9_16_A
500.0	393.0	nmaahc_2007.1.69.9.16.B	NMAAHC-HCA_9_16_B
500.0	631.0	nmaahc_2007.1.69.9.16.C	NMAAHC-HCA_9_16_C
499.0	610.0	nmaahc_2007.1.69.9.16.D	NMAAHC-HCA_9_16_D
500.0	625.0	nmaahc_2007.1.69.9.17.A	NMAAHC-HCA_9_17_A
500.0	636.0	nmaahc_2007.1.69.9.17.B	NMAAHC-HCA_9_17_B
500.0	631.0	nmaahc_2007.1.69.9.17.C	NMAAHC-HCA_9_17_C
499.0	610.0	nmaahc_2007.1.69.9.17.D	NMAAHC-HCA_9_17_D
500.0	625.0	nmaahc_2007.1.69.9.18.A	NMAAHC-HCA_9_18_A
500.0	636.0	nmaahc_2007.1.69.9.18.B	NMAAHC-HCA_9_18_B
500.0	624.0	nmaahc_2007.1.69.9.18.C	NMAAHC-2007_1_69_9_18_C
499.0	610.0	nmaahc_2007.1.69.9.18.D	NMAAHC-HCA_9_18_D
500.0	625.0	nmaahc_2007.1.69.9.19.A	NMAAHC-HCA_9_19_A
500.0	636.0	nmaahc_2007.1.69.9.19.B	NMAAHC-HCA_9_19_B
500.0	631.0	nmaahc_2007.1.69.9.19.C	NMAAHC-HCA_9_19_C
499.0	610.0	nmaahc_2007.1.69.9.19.D	NMAAHC-HCA_9_19_D
500.0	625.0	nmaahc_2007.1.69.9.2.A	NMAAHC-HCA_9_2_A
500.0	636.0	nmaahc_2007.1.69.9.2.B	NMAAHC-HCA_9_2_B
500.0	631.0	nmaahc_2007.1.69.9.2.C	NMAAHC-HCA_9_2_C
499.0	610.0	nmaahc_2007.1.69.9.2.D	NMAAHC-HCA_9_2_D
500.0	625.0	nmaahc_2007.1.69.9.20.A	NMAAHC-HCA_9_20_A
500.0	636.0	nmaahc_2007.1.69.9.20.B	NMAAHC-HCA_9_20_B
500.0	631.0	nmaahc_2007.1.69.9.20.C	NMAAHC-HCA_9_20_C
499.0	610.0	nmaahc_2007.1.69.9.20.D	NMAAHC-HCA_9_20_D
500.0	625.0	nmaahc_2007.1.69.9.21.A	NMAAHC-HCA_9_21_A
500.0	636.0	nmaahc_2007.1.69.9.21.B	NMAAHC-HCA_9_21_B
500.0	631.0	nmaahc_2007.1.69.9.21.C	NMAAHC-HCA_9_21_C
499.0	610.0	nmaahc_2007.1.69.9.21.D	NMAAHC-HCA_9_21_D
500.0	625.0	nmaahc_2007.1.69.9.22.A	NMAAHC-HCA_9_22_A
500.0	636.0	nmaahc_2007.1.69.9.22.B	NMAAHC-HCA_9_22_B
500.0	631.0	nmaahc_2007.1.69.9.22.C	NMAAHC-HCA_9_22_C
499.0	610.0	nmaahc_2007.1.69.9.22.D	NMAAHC-HCA_9_22_D
500.0	625.0	nmaahc_2007.1.69.9.23.A	NMAAHC-HCA_9_23_A
500.0	636.0	nmaahc_2007.1.69.9.23.B	NMAAHC-HCA_9_23_B
500.0	631.0	nmaahc_2007.1.69.9.23.C	NMAAHC-HCA_9_23_C
499.0	610.0	nmaahc_2007.1.69.9.23.D	NMAAHC-HCA_9_23_D
500.0	625.0	nmaahc_2007.1.69.9.24.A	NMAAHC-HCA_9_24_A
500.0	636.0	nmaahc_2007.1.69.9.24.B	NMAAHC-HCA_9_24_B
500.0	631.0	nmaahc_2007.1.69.9.24.C	NMAAHC-HCA_9_24_C
499.0	610.0	nmaahc_2007.1.69.9.24.D	NMAAHC-HCA_9_24_D
500.0	625.0	nmaahc_2007.1.69.9.25.A	NMAAHC-HCA_9_25_A
500.0	636.0	nmaahc_2007.1.69.9.25.B	NMAAHC-HCA_9_25_B
500.0	631.0	nmaahc_2007.1.69.9.25.C	NMAAHC-HCA_9_25_C
499.0	610.0	nmaahc_2007.1.69.9.25.D	NMAAHC-HCA_9_25_D
500.0	625.0	nmaahc_2007.1.69.9.26.A	NMAAHC-HCA_9_26_A
500.0	636.0	nmaahc_2007.1.69.9.26.B	NMAAHC-HCA_9_26_B
500.0	631.0	nmaahc_2007.1.69.9.26.C	NMAAHC-HCA_9_26_C
499.0	610.0	nmaahc_2007.1.69.9.26.D	NMAAHC-HCA_9_26_D
500.0	625.0	nmaahc_2007.1.69.9.27.A	NMAAHC-HCA_9_27_A
500.0	636.0	nmaahc_2007.1.69.9.27.B	NMAAHC-HCA_9_27_B
500.0	631.0	nmaahc_2007.1.69.9.27.C	NMAAHC-HCA_9_27_C
499.0	610.0	nmaahc_2007.1.69.9.27.D	NMAAHC-HCA_9_27_D
500.0	625.0	nmaahc_2007.1.69.9.28.A	NMAAHC-HCA_9_28_A
500.0	393.0	nmaahc_2007.1.69.9.28.B	NMAAHC-HCA_9_28_B
500.0	631.0	nmaahc_2007.1.69.9.28.C	NMAAHC-HCA_9_28_C
499.0	610.0	nmaahc_2007.1.69.9.28.D	NMAAHC-HCA_9_28_D
500.0	625.0	nmaahc_2007.1.69.9.29.A	NMAAHC-HCA_9_29_A
500.0	636.0	nmaahc_2007.1.69.9.29.B	NMAAHC-HCA_9_29_B
500.0	631.0	nmaahc_2007.1.69.9.29.C	NMAAHC-HCA_9_29_C
499.0	610.0	nmaahc_2007.1.69.9.29.D	NMAAHC-HCA_9_29_D
500.0	625.0	nmaahc_2007.1.69.9.3.A	NMAAHC-HCA_9_3_A
500.0	636.0	nmaahc_2007.1.69.9.3.B	NMAAHC-HCA_9_3_B
500.0	631.0	nmaahc_2007.1.69.9.3.C	NMAAHC-HCA_9_3_C
499.0	610.0	nmaahc_2007.1.69.9.3.D	NMAAHC-HCA_9_3_D
500.0	625.0	nmaahc_2007.1.69.9.30.A	NMAAHC-HCA_9_30_A
500.0	636.0	nmaahc_2007.1.69.9.30.B	NMAAHC-HCA_9_30_B
500.0	631.0	nmaahc_2007.1.69.9.30.C	NMAAHC-HCA_9_30_C
499.0	610.0	nmaahc_2007.1.69.9.30.D	NMAAHC-HCA_9_30_D
500.0	625.0	nmaahc_2007.1.69.9.31.A	NMAAHC-HCA_9_31_A
500.0	636.0	nmaahc_2007.1.69.9.31.B	NMAAHC-HCA_9_31_B
500.0	631.0	nmaahc_2007.1.69.9.31.C	NMAAHC-HCA_9_31_C
499.0	610.0	nmaahc_2007.1.69.9.31.D	NMAAHC-HCA_9_31_D
500.0	625.0	nmaahc_2007.1.69.9.32.A	NMAAHC-HCA_9_32_A
500.0	636.0	nmaahc_2007.1.69.9.32.B	NMAAHC-HCA_9_32_B
500.0	631.0	nmaahc_2007.1.69.9.32.C	NMAAHC-HCA_9_32_C
499.0	610.0	nmaahc_2007.1.69.9.32.D	NMAAHC-HCA_9_32_D
500.0	625.0	nmaahc_2007.1.69.9.33.A	NMAAHC-HCA_9_33_A
500.0	636.0	nmaahc_2007.1.69.9.33.B	NMAAHC-HCA_9_33_B
500.0	631.0	nmaahc_2007.1.69.9.33.C	NMAAHC-HCA_9_33_C
499.0	610.0	nmaahc_2007.1.69.9.33.D	NMAAHC-HCA_9_33_D
500.0	625.0	nmaahc_2007.1.69.9.34.A	NMAAHC-HCA_9_34_A
500.0	636.0	nmaahc_2007.1.69.9.34.B	NMAAHC-HCA_9_34_B
500.0	631.0	nmaahc_2007.1.69.9.34.C	NMAAHC-HCA_9_34_C
499.0	610.0	nmaahc_2007.1.69.9.34.D	NMAAHC-HCA_9_34_D
500.0	625.0	nmaahc_2007.1.69.9.35.A	NMAAHC-HCA_9_35_A
500.0	636.0	nmaahc_2007.1.69.9.35.B	NMAAHC-HCA_9_35_B
500.0	631.0	nmaahc_2007.1.69.9.35.C	NMAAHC-HCA_9_35_C
499.0	610.0	nmaahc_2007.1.69.9.35.D	NMAAHC-HCA_9_35_D
500.0	625.0	nmaahc_2007.1.69.9.36.A	NMAAHC-HCA_9_36_A
500.0	636.0	nmaahc_2007.1.69.9.36.B	NMAAHC-HCA_9_36_B
500.0	631.0	nmaahc_2007.1.69.9.36.C	NMAAHC-HCA_9_36_C
499.0	610.0	nmaahc_2007.1.69.9.36.D	NMAAHC-HCA_9_36_D
500.0	625.0	nmaahc_2007.1.69.9.37.A	NMAAHC-HCA_9_37_A
500.0	636.0	nmaahc_2007.1.69.9.37.B	NMAAHC-HCA_9_37_B
500.0	631.0	nmaahc_2007.1.69.9.37.C	NMAAHC-HCA_9_37_C
499.0	610.0	nmaahc_2007.1.69.9.37.D	NMAAHC-HCA_9_37_D
500.0	625.0	nmaahc_2007.1.69.9.38.A	NMAAHC-HCA_9_38_A
500.0	636.0	nmaahc_2007.1.69.9.38.B	NMAAHC-HCA_9_38_B
500.0	631.0	nmaahc_2007.1.69.9.38.C	NMAAHC-HCA_9_38_C
499.0	610.0	nmaahc_2007.1.69.9.38.D	NMAAHC-HCA_9_38_D
500.0	393.0	nmaahc_2007.1.69.9.39.B	NMAAHC-HCA_9_39_B
500.0	796.0	nmaahc_2007.1.69.9.39.B.1	NMAAHC-HCA_9_39_B_1
499.0	776.0	nmaahc_2007.1.69.9.39.B.2	NMAAHC-HCA_9_39_B_2
500.0	631.0	nmaahc_2007.1.69.9.39.C	NMAAHC-HCA_9_39_C
500.0	322.0	nmaahc_2007.1.69.9.39.C.1	NMAAHC-HCA_9_39_C_1
500.0	308.0	nmaahc_2007.1.69.9.39.C.2	NMAAHC-HCA_9_39_C_2
500.0	409.0	nmaahc_2007.1.69.9.39.D	NMAAHC-HCA_9_39_D
500.0	625.0	nmaahc_2007.1.69.9.4.A	NMAAHC-HCA_9_4_A
500.0	636.0	nmaahc_2007.1.69.9.4.B	NMAAHC-HCA_9_4_B
500.0	631.0	nmaahc_2007.1.69.9.4.C	NMAAHC-HCA_9_4_C
499.0	610.0	nmaahc_2007.1.69.9.4.D	NMAAHC-HCA_9_4_D
500.0	625.0	nmaahc_2007.1.69.9.40.A	NMAAHC-HCA_9_40_A
500.0	636.0	nmaahc_2007.1.69.9.40.B	NMAAHC-HCA_9_40_B
500.0	631.0	nmaahc_2007.1.69.9.40.C	NMAAHC-HCA_9_40_C
499.0	610.0	nmaahc_2007.1.69.9.40.D	NMAAHC-HCA_9_40_D
500.0	400.0	nmaahc_2007.1.69.9.41.A	NMAAHC-HCA_9_41_A
500.0	799.0	nmaahc_2007.1.69.9.41.A.1	NMAAHC-HCA_9_41_A_1
500.0	784.0	nmaahc_2007.1.69.9.41.A.2	NMAAHC-HCA_9_41_A_2
500.0	393.0	nmaahc_2007.1.69.9.41.B	NMAAHC-HCA_9_41_B
500.0	396.0	nmaahc_2007.1.69.9.41.C	NMAAHC-HCA_9_41_C
		nmaahc_2007.1.69.9.41.C.1	NMAAHC-HCA_9_41_C_1
500.0	788.0	nmaahc_2007.1.69.9.41.C.2	NMAAHC-HCA_9_41_C_2
500.0	625.0	nmaahc_2007.1.69.9.42.A	NMAAHC-HCA_9_42_A
500.0	396.0	nmaahc_2007.1.69.9.42.C	NMAAHC-HCA_9_42_C
500.0	794.0	nmaahc_2007.1.69.9.42.C.1	NMAAHC-HCA_9_42_C_1
500.0	798.0	nmaahc_2007.1.69.9.42.C.2	NMAAHC-HCA_9_42_C_2
499.0	610.0	nmaahc_2007.1.69.9.42.D	NMAAHC-HCA_9_42_D
500.0	636.0	nmaahc_2007.1.69.9.43.B	NMAAHC-HCA_9_43_B
500.0	631.0	nmaahc_2007.1.69.9.43.C	NMAAHC-HCA_9_43_C
499.0	610.0	nmaahc_2007.1.69.9.43.D	NMAAHC-HCA_9_43_D
500.0	625.0	nmaahc_2007.1.69.9.44.A	NMAAHC-HCA_9_44_A
500.0	636.0	nmaahc_2007.1.69.9.44.B	NMAAHC-HCA_9_44_B
500.0	631.0	nmaahc_2007.1.69.9.44.C	NMAAHC-HCA_9_44_C
500.0	401.0	nmaahc_2007.1.69.9.44.D	NMAAHC-2007_1_69_9_44_D
500.0	625.0	nmaahc_2007.1.69.9.45.A	NMAAHC-HCA_9_45_A
500.0	636.0	nmaahc_2007.1.69.9.45.B	NMAAHC-HCA_9_45_B
500.0	631.0	nmaahc_2007.1.69.9.45.C	NMAAHC-HCA_9_45_C
499.0	610.0	nmaahc_2007.1.69.9.45.D	NMAAHC-HCA_9_45_D
500.0	625.0	nmaahc_2007.1.69.9.46.A	NMAAHC-HCA_9_46_A
500.0	393.0	nmaahc_2007.1.69.9.46.B	NMAAHC-HCA_9_46_B
500.0	631.0	nmaahc_2007.1.69.9.46.C	NMAAHC-HCA_9_46_C
499.0	610.0	nmaahc_2007.1.69.9.46.D	NMAAHC-HCA_9_46_D
500.0	625.0	nmaahc_2007.1.69.9.47.A	NMAAHC-HCA_9_47_A
500.0	636.0	nmaahc_2007.1.69.9.47.B	NMAAHC-HCA_9_47_B
500.0	631.0	nmaahc_2007.1.69.9.47.C	NMAAHC-HCA_9_47_C
499.0	610.0	nmaahc_2007.1.69.9.47.D	NMAAHC-HCA_9_47_D
499.0	642.0	nmaahc_2007.1.69.9.48.A	NMAAHC-HCA_9_48_A
500.0	636.0	nmaahc_2007.1.69.9.48.B	NMAAHC-HCA_9_48_B
500.0	631.0	nmaahc_2007.1.69.9.48.C	NMAAHC-HCA_9_48_C
499.0	610.0	nmaahc_2007.1.69.9.48.D	NMAAHC-HCA_9_48_D
500.0	625.0	nmaahc_2007.1.69.9.5.A	NMAAHC-HCA_9_5_A
500.0	636.0	nmaahc_2007.1.69.9.5.B	NMAAHC-HCA_9_5_B
500.0	631.0	nmaahc_2007.1.69.9.5.C	NMAAHC-HCA_9_5_C
499.0	610.0	nmaahc_2007.1.69.9.5.D	NMAAHC-HCA_9_5_D
500.0	625.0	nmaahc_2007.1.69.9.6.A	NMAAHC-HCA_9_6_A
500.0	636.0	nmaahc_2007.1.69.9.6.B	NMAAHC-HCA_9_6_B
500.0	631.0	nmaahc_2007.1.69.9.6.C	NMAAHC-HCA_9_6_C
499.0	610.0	nmaahc_2007.1.69.9.6.D	NMAAHC-HCA_9_6_D
500.0	625.0	nmaahc_2007.1.69.9.7.A	NMAAHC-HCA_9_7_A
500.0	636.0	nmaahc_2007.1.69.9.7.B	NMAAHC-HCA_9_7_B
500.0	631.0	nmaahc_2007.1.69.9.7.C	NMAAHC-HCA_9_7_C
499.0	610.0	nmaahc_2007.1.69.9.7.D	NMAAHC-HCA_9_7_D
500.0	625.0	nmaahc_2007.1.69.9.8.A	NMAAHC-HCA_9_8_A
500.0	636.0	nmaahc_2007.1.69.9.8.B	NMAAHC-HCA_9_8_B
500.0	631.0	nmaahc_2007.1.69.9.8.C	NMAAHC-HCA_9_8_C
499.0	610.0	nmaahc_2007.1.69.9.8.D	NMAAHC-HCA_9_8_D
500.0	625.0	nmaahc_2007.1.69.9.9.A	NMAAHC-HCA_9_9_A
500.0	636.0	nmaahc_2007.1.69.9.9.B	NMAAHC-HCA_9_9_B
500.0	631.0	nmaahc_2007.1.69.9.9.C	NMAAHC-HCA_9_9_C
499.0	610.0	nmaahc_2007.1.69.9.9.D	NMAAHC-HCA_9_9_D-000002
499.0	621.0	nmaahc_2012.137.10.1	NMAAHC-2012_137_10_1_001
499.0	622.0	nmaahc_2012.137.10.10	NMAAHC-2012_137_10_10_001
500.0	616.0	nmaahc_2012.137.10.11	NMAAHC-2012_137_10_11_001
499.0	618.0	nmaahc_2012.137.10.12	NMAAHC-2012_137_10_12_001
499.0	636.0	nmaahc_2012.137.10.13	NMAAHC-2012_137_10_13_001
500.0	622.0	nmaahc_2012.137.10.14	NMAAHC-2012_137_10_14_001
500.0	623.0	nmaahc_2012.137.10.15	NMAAHC-2012_137_10_15_001
499.0	621.0	nmaahc_2012.137.10.16	NMAAHC-2012_137_10_16_001
500.0	402.0	nmaahc_2012.137.10.17	NMAAHC-2012_137_10_17_001
499.0	621.0	nmaahc_2012.137.10.18	NMAAHC-2012_137_10_18_001
499.0	627.0	nmaahc_2012.137.10.19	NMAAHC-2012_137_10_19_001
500.0	625.0	nmaahc_2012.137.10.2	NMAAHC-2012_137_10_2_001
499.0	621.0	nmaahc_2012.137.10.20	NMAAHC-2012_137_10_20_001
499.0	625.0	nmaahc_2012.137.10.21	NMAAHC-2012_137_10_21_001
500.0	621.0	nmaahc_2012.137.10.22	NMAAHC-2012_137_10_22_001
500.0	626.0	nmaahc_2012.137.10.3	NMAAHC-2012_137_10_3_001
499.0	625.0	nmaahc_2012.137.10.4	NMAAHC-2012_137_10_4_001
500.0	626.0	nmaahc_2012.137.10.5	NMAAHC-2012_137_10_5_001
500.0	617.0	nmaahc_2012.137.10.6	NMAAHC-2012_137_10_6_001
499.0	625.0	nmaahc_2012.137.10.7	NMAAHC-2012_137_10_7_001
499.0	628.0	nmaahc_2012.137.10.8	NMAAHC-2012_137_10_8_001
500.0	622.0	nmaahc_2012.137.10.9	NMAAHC-2012_137_10_9_001
500.0	628.0	nmaahc_2012.137.11.1	NMAAHC-2012_137_11_1_001
499.0	623.0	nmaahc_2012.137.11.10	NMAAHC-2012_137_11_10_001
499.0	625.0	nmaahc_2012.137.11.11	NMAAHC-2012_137_11_11_001
500.0	619.0	nmaahc_2012.137.11.12	NMAAHC-2012_137_11_12_001
499.0	625.0	nmaahc_2012.137.11.13	NMAAHC-2012_137_11_13_001
500.0	631.0	nmaahc_2012.137.11.14	NMAAHC-2012_137_11_14_001
500.0	623.0	nmaahc_2012.137.11.15	NMAAHC-2012_137_11_15_001
500.0	624.0	nmaahc_2012.137.11.16	NMAAHC-2012_137_11_16_001
500.0	624.0	nmaahc_2012.137.11.17	NMAAHC-2012_137_11_16_001
499.0	628.0	nmaahc_2012.137.11.18	NMAAHC-2012_137_11_18_001
500.0	619.0	nmaahc_2012.137.11.19	NMAAHC-2012_137_11_19_001
499.0	619.0	nmaahc_2012.137.11.2	NMAAHC-2012_137_11_2_001
499.0	619.0	nmaahc_2012.137.11.20	NMAAHC-2012_137_11_20_001
500.0	626.0	nmaahc_2012.137.11.21	NMAAHC-2012_137_11_21_001
500.0	623.0	nmaahc_2012.137.11.22	NMAAHC-2012_137_11_22_001
500.0	617.0	nmaahc_2012.137.11.23	NMAAHC-2012_137_11_23_001
499.0	623.0	nmaahc_2012.137.11.24	NMAAHC-2012_137_11_24_001
500.0	626.0	nmaahc_2012.137.11.25	NMAAHC-2012_137_11_25_001
499.0	621.0	nmaahc_2012.137.11.26	NMAAHC-2012_137_11_26_001
499.0	625.0	nmaahc_2012.137.11.27	NMAAHC-2012_137_11_27_001
500.0	628.0	nmaahc_2012.137.11.28	NMAAHC-2012_137_11_28_001
499.0	622.0	nmaahc_2012.137.11.29	NMAAHC-2012_137_11_29_001
500.0	619.0	nmaahc_2012.137.11.3	NMAAHC-2012_137_11_3_001
500.0	620.0	nmaahc_2012.137.11.30	NMAAHC-2012_137_11_30_001
